Gorgon Ache	8
Sciatica 	8
crash	8
Lower back pain - Left side 	8
heart palpation 	8
Joint Pain Hands	8
Intermittent loss of voice	8
irregular menstration	8
nueropathy 	8
Unwell / sweaty	8
vertigo with blackout	8
Wet cough	8
Thumb spasms	8
hopelessness 	8
buzzing in achillies heel	8
* Head Pressure *	8
irritability or emotional	8
disconnection	8
shooting pain in fingers	8
Energie	8
Over emotional 	8
Blood after bowel movement	8
leg muscle pain	8
hand seizure	8
urge to urinate more often	8
Under eating	8
Superficial Sleep	8
Right Temple Pressure	8
Candida	8
psoas pain	8
collar bone pain	8
* Light Sensitivity *	8
swollen and irritated mouth	8
difficulty organizing	8
bugs	8
Rectal Bleeding 	8
vision blurry	8
Wired	8
aphte	8
Rectal Pain 	8
intestinal pinching	8
numbness left leg	8
Motivation	8
bugs crawling	8
Self worthlessness	8
Loss of focus	8
GI Inflammation	8
right arm numb	8
pressure on skin	8
* Dizziness *	8
feet stiffness	8
Joint Pain  	8
flu	8
lightning pain through body	8
Sugar cravings	8
detachment	8
Urgent defecation	8
* Dissociation *	8
Tingling mouth	8
Pain in sleep	8
"Left hip ""loose"""	8
coughing at night	7
blood veins shaking	7
Ants on knees	7
Hands hurt	7
awoke last night from sleep apnea episode	7
Blocked nose	7
sore left wrist	7
Floaters in the left eye	7
Joint Instability	7
Swollen armpit	7
Hyperfocus on task	7
trouble regulating body temperature	7
forgetting basic steps	7
trouble urinating	7
skin fungus	7
emotional exhaustion	7
palpatations	7
diahreah	7
heavy legs at night	7
diverticulitis	7
food sensitivity	7
blindness	7
achey legs	7
weakness left leg	7
neck pain and stiffness	7
* Spacing Out *	7
tummy issues 	7
Facial Skin Pain	7
temperature swings	7
nuero episodes 	7
freq urination	7
Forced urination	7
pain with deep breathing	7
Injury	7
Sore Muscules	7
facial nerve	7
Restless leg	7
pins and needles right arm	7
red/hot ear	7
Frustrating Parenting	7
Lack of productivity	7
seeing spots	7
* Fatigue *	7
cervix pain 	7
Shingles Pain	7
Neck spasms	7
Splitting	7
Muggle Sick	7
nose bleed	7
Decreased sex drive	7
tendon stiffness	7
SI pain	7
coughing up blood	7
mal de tête / migraine	7
Sore nose thing	7
eye pain and sensitivity	7
phantom touch	7
popping of joints and bones	7
night time symptoms	7
jerky tremors	7
hemmoroids	7
weakness left arm	7
Nail discoloration	7
tender ribs	7
intercostal spasm	7
low concentration	7
sore arms	7
Eye focus	7
mental diress	7
Cyanosis/turning blue	7
stress levels	7
Bloating (gas)	7
pm burn	7
body fatigue	7
Carry over fatigue	7
Total Body Pain	7
right abdominal pain	7
Black and White thinking	7
Peeing excessively	7
irratibility	7
fibro storm 	7
Angry/Rage	7
Picking or Plucking 	7
weakness right arm	7
crampi	7
Bumps & bruises	7
Difficulty Communicating	7
overexertion	7
nodules	7
digestive pain (bloating, cramping)	7
Eye Pain 	7
under arm lymph nodes swollen	7
Easily distracted	7
hemmorhoids	7
bowl pain	7
Cold Flashes	7
Appetite Changes	7
occipital lobe swelling	7
scalp issues	7
abdominal muscle tightness	7
pain right rib/flank	7
Falling asleep inappropriately	7
Muscle pain shoulders 	7
weakness right leg	7
difficulty staying awake	7
brain zaps	7
naseau	7
Interest	7
synovial leakage	7
calf spasms	7
numbness arms or legs	7
right scapular pain	7
tingles spinal	7
Sore Neck Lymph Nodes	7
Vision Blind Spot	7
pain	7
Heart Palpitations (sudden, strong, scary)	7
ulcers 	7
color vision change	7
Teeth Sensitivity	7
vision issues/INO	7
* Chest Pain *	7
pins and needles right leg	7
pressure in the base of the head	7
Fuzzy Sensation 	7
Out of Breathe	7
muscle twitch	7
Spaced out	7
Focal Neuropathy	7
Beau's lines	7
Thorastic Back Pain 	7
brain fart	7
diahrea	7
Respiratory Illness	7
pain low back	7
cognitive fog	7
Too cold	7
weak voice	7
urinary spasms	7
gag reflex	7
hot/cold	7
body pain and fatigue	7
Plexus related nausea	7
Nerve Headaches - top	7
achey feet	7
pins and needles left arm	7
pins and needles left leg	7
phantom itch	7
Oxygen Hunger	6
Lack of Concentration 	6
uncontrollable crying	6
Hand pain and cramping	6
Negative self-talk	6
burning skin in left pinky	6
Light sensitive eyes	6
extra hunger	6
low thirst	6
Right Wrist Pain 	6
Night itching	6
Meteorism	6
Coldness in arm	6
stomach rumbling	6
tingling right hand	6
swelling right lower leg	6
Headache or face pain	6
Inability to make eyes focus	6
musculoskeletal 	6
Patches on tongue	6
left leg cramp	6
Burning mouth 	6
left eye paralysis	6
arm spasms	6
paralyzing anxiety	6
Dov värk	6
Stimming 	6
Enlarged Lymph Nodes	6
right leg cramp	6
Itchy Toes (eczema?)	6
Stuffed/Runny Nose	6
obsessive thought patterns	6
trashed joints	6
low grade fever 	6
Inflammationsvärk	6
visual hallucinations	6
Pain during penetration	6
Numbness in toes	6
muscle spams	6
IT Band	6
Listlessness	6
tingles right upper extremity	6
Lack of Motivation 	6
skin hypersensitivity	6
mal de tête	6
swollen inside of mouth	6
sacrum pain	6
cysts	6
tonsiliths	6
food senstivity	6
vulnerability	6
Capacity to Work at Night	6
on period	6
temperature flushing	6
Regurgitation	6
Euphoria	6
Astma	6
tingles left lower extremity	6
crawling leg pain	6
tingles spine to thighs	6
wrist weakness	6
knee stiffness in arvo	6
fog	6
left ear hearing	6
Painful Belching 	6
Ömhet	6
pain right hand	6
right back pain	6
right knee Extend	6
boils groin area	6
Pinpoint chest pain	6
Body Twitching	6
Boil	6
swollen face during day	6
Left Thigh Burn	6
foot ball	6
fucking cold sore 	6
Metal Taste	6
ovarian cysts	6
eye ulcers	6
right Elbow Extend	6
Stelhet	6
left thigh tingling	6
pain right wrist	6
feeling mentally unwell	6
hyperactive	6
Right Hip Dislocation 	6
optimism	6
hives and itching	6
Standing Intolerance 	6
Sensitive to cold	6
Toilet	6
Lack of intrest	6
Flashes of Light	6
lower extremity edema	6
wired & jangled	6
bright green stool	6
loss of words	6
isolate self	6
back/shoulder pain	6
Lack focus	6
Dystonic episode	6
celiac disease	6
 panic attack	6
Lack of Productivity 	6
abnormal foul ofor from stool	6
paresthesias	6
self harm ideation	6
Icepick headache	6
lip cold sores	6
Pain in hips	6
jaw cracking	6
Head fuzziness	6
low cortisol headache	6
hypermania	6
Movement sensitive	6
left lower leg pain	6
Staying asleep	6
right lower leg pain	6
tingles left upper extremity	6
flares	6
Nasal cold sores	6
Supraventricular Tachycardia	6
swelling left lower leg	6
hives on face	6
Bartonella rash	6
leg pain 	6
fear of future	6
dont want sex	6
Queasy	6
high and low	6
inappropriate support seeking	6
pain left wrist	6
bm issues	6
Left Wrist Pain 	6
Stomach Pain, Bloating, Gas or Nausea	6
Body tenderness	6
ice headache	6
bloat	6
Palpitation and Nervousness	6
left scapular pain	6
Watery nose	6
feeling out of it	6
PS Pain	6
left  shoulder pain	6
mucle fatigue	6
hip busistus	6
over exhertion 	6
abdominal discomfort	6
Right Ankle Pain 	6
vaginal sores	6
nipple pain	6
Sensory Sensetivity	6
food aversion	6
pain left hand	6
Back and Shoulder Burning Tiredness	6
crawling sensation 	6
chest splotches	6
rib stiffness	6
oral candidiasis	5
Grandiose thinking	5
sulphur	5
burning back	5
Lymph node pain	5
cog fog 	5
Dehydration 	5
in the tv	5
Droopy eye	5
tingles right lower extremity	5
parotid pressure	5
Nodule on right thumb	5
skin boils	5
regular anxiety 	5
disorganized thoughts	5
Permanent Headache	5
Left Leg Sensitivity Patches	5
colon bleeding	5
Negative Thinking	5
panic disorder	5
Magont	5
pushing teeth with tongue/painful habit 	5
back numbness/ crawling	5
Word Production Issues	5
Unable to Concentrate	5
Joint cysts	5
muscle pain (carpal feeling) 	5
mouth dryness	5
stuck	5
Poor hygiene	5
brain blips	5
Halsont	5
can’t spell	5
Numb and empty	5
shaky hands	5
weight loss 	5
Hungry	5
Food anxiety	5
pelvic floor pain	5
painful sex	5
low anxiety	5
mouth pealing	5
Tonsil stones	5
itchy fingers	5
Eye itch	5
diarrhea	5
Left Leg Pain 	5
Nasal swelling ulcer	5
bump on finger raised or red	5
Enlarged thyroid with nodules	5
Sleep Drunkenness	5
Poor temperature regulation	5
Shoulder and Neck Pain	5
Feberkänslor	5
digestion	5
severe knee pain&instability	5
Chocolate craving	5
Internal organ pain	5
muscle spasms in low back	5
Moderate depression	5
Sharp Pain in Kidneys	5
Fixation	5
Hip subluxation	5
Tantrums	5
Change in appetite	5
jangly	5
flushing 	5
cold sweat	5
Chest burn	5
sore neck left	5
epigastric ache	5
lower body pain	5
Hjärndimma	5
Throbbing pains	5
unintended jaw clenching	5
gas and belching	5
sacroiliac pain	5
back	5
enthesitis	5
allergic reactions	5
bloated stomach 	5
right wrist stiffness 	5
Yrsel	5
Head Sores	5
Middle pain	5
red nose	5
Teeth noticeably shifting	5
Stiffness in Legs/Joints	5
coughing sputum	5
sacral spine pain	5
Low spoon count	5
fiberous tendons	5
colon cramps	5
Low self-worth	5
itchy neck	5
Teeth Pain 	5
Boney growths	5
salivary pain	5
achy hands	5
swollen wrists	5
sensitive to sounds	5
Värmevallningar	5
involuntary movements	5
shutdowns	5
reynauds	5
toes numb	5
Aching 	5
itchy arms	5
digestive symptoms	5
tingling numbness	5
Cognition	5
weak arms	5
numbness left hand	5
shakey hands	5
sore neck right	5
toe flare up	5
pmds	5
Red Hot Skin	5
nausa	5
chilblains	5
Bruxism (grinding teeth)	5
Ear Flutter	5
CFEs No.	5
Sniffles	5
pain with bowel movement	5
Kalla fingrar/tår	5
Existential Crisis	5
Disassociated	5
stiff lower back	5
Emotional lability	5
Excessive Sleep	5
Right shoulder twitch	5
partial body paralysis	5
Left Hand Cold Sensitivity	5
skin sores	5
left hip dislocation	5
tickle in throat	5
Impotence	5
Inappropriate sweating	5
neck weak pain	5
Utmattning	5
Lucid dreaming	5
deja vue/ seizure starting 	5
cloudy head	5
fissure	5
Knee pain left	5
middle to upper back pain	5
eye sight	5
throbbing body	5
wettin	5
Crepitus	5
low pain pain	5
sprained ankle	5
Purpura	5
Rt arm weakness 	5
Stretch Mark Rash	5
shaking legs	5
crisis	5
skipping meals	5
Teeth chatter	5
hands in mouth	5
shooting pain in neck	5
dont feel normal/like myself 	5
fluttering heart	5
Biting Itch	5
Capacity to Work during Day	5
Flipped	5
acid reflex	5
nap in afternoon	5
Right Side Pain (Love Handle)	5
pain right shin	5
whole body muscle ache	5
Soft Stool	5
low stamina	5
Lower back pain 	5
pain LHS mid thoracic	5
pain left shin	5
chewing/picking	5
Body Ulcers	5
underweight	5
heatbeat	5
Crabby	5
bladder incontinence 	5
buzzing anxiety/akathisia 	5
right interscapular pain 	4
edema in leg	4
neck stiffness 	4
Dwelling on tasks	4
right hip pain 	4
reynauds flare up	4
visual migraine	4
Eardrum Vibration	4
Sun burn	4
Testicular pain	4
Mylar Rash	4
Hip Dislocation	4
insides hurting 	4
Depessive Episode	4
Drugged	4
Infilmation	4
Irregular menstrual period	4
mental health	4
face pressure	4
Capacity to Learn	4
Right Wrist/Hand Pain	4
optic neuritis 	4
abdominal pain - upper left quadrant 	4
extreme head pain	4
infections	4
Sight Loss	4
distraction	4
word problems	4
Feet cramps	4
Fibro Shoulder Pain	4
carpal tunnel pain	4
Plucking	4
very tired	4
CRPS 	4
O2 level	4
Feeling Dizzy/Faint	4
sore muscles	4
right big toe 	4
Husky voice	4
Red Rash on Feet	4
Rectal incontinence	4
cracked ears	4
Dryness	4
right ankle rolling	4
stuck in throat	4
throbbing/pressure in thyroid	4
pimples	4
Itchy mouth	4
Rapid heart rate	4
knuckle rash	4
Body Ache	4
right shoulder sublux	4
swallon tongue	4
Left wrist stiffness 	4
shooting pain in hands and feet	4
sinusitis	4
RLS tightness	4
sciatica, left side	4
Trouble waking up	4
Burning face	4
throat clearing	4
Weird feeling in stomach	4
RLS arm symptoms	4
Cold hands and/or feet	4
head tingling	4
Vaginal infections	4
Internal hemorrhoids	4
Muscle discomfort	4
Burning on soft palate	4
Oozing	4
Numbness all over	4
Face flush	4
Kidney Spasms	4
RLS anxiety	4
Sensation of food stuck	4
dejavu	4
severe depression	4
Nausea  	4
pinched nerve	4
physical weakness	4
high anxiety	4
canker sore under tongue	4
Morning Fatigue	4
Pre-Syncope	4
legs ache	4
Upper leg pain	4
inflamed sore wet scalp	4
sleepiness before noon	4
chronic abdominal pain	4
Rumblies	4
Lower leg pain	4
klump i magen	4
pain in right leg	4
vagina pain	4
self deprecation	4
meniscus pain - upper	4
Headache  	4
over emotional	4
stuhlgang	4
generic pain levels	4
Word Retreval Issues 	4
left foot	4
forearm pain	4
Cross Bite	4
itchy wrists	4
Right Leg Pain 	4
poor social skills	4
Unable to stand for long periods 	4
Numbness and/or tingling hand	4
Hopefulness	4
posterior headache	4
Muscle Weakness  	4
point tenderness	4
upper arm pain	4
blister rash	4
word finding 	4
Loose Stools 	4
Addiction	4
Upper Back Pain 	4
Respiratory	4
left shoulder sublux	4
Lower Abdominal Pain 	4
Fibro Neck Pain	4
okay	4
Fibromyalgia 	4
Numbness and/or tingling arm	4
no motivation	4
oversharing	4
bauchschmerz	4
RLS skin itching	4
meltdown/shutdown	4
spleen pain	4
hip cramping	4
sudden urges	4
red burning eyes	4
urgent bowel movements	4
popping jaw	4
Left Ankle Pain  	4
Leg twitches	4
bowel issues	4
rash upper thigh	4
Exhaustion/Fatigue	4
left ankle rolling	4
Barometric Weather Change sensitivity	4
Increased Heart rate	4
Bad Chest	4
tingling left hand	4
dermatitis herpetiformis	4
numbness tingling	4
Hip Pain  	4
poor body image or body dysmorphia	4
Subluxations 	4
Bloody sputum	4
Itchy stinging skin	4
trouble urinating 	4
inability to stand 	4
cyst pimple	4
Right Elbow Pain 	4
Day Sweating	4
Activity intolerance	4
feeling faint 	4
numbness (foot)	4
joint popping	4
productive	4
sciatica, right side	4
carpal tunnel syndrome	4
Early Fullness	4
abdominal spasms	4
tingling or electrical feeling	4
Breast lumps	4
Other Body Pain	4
meniscus pain - lowe	4
Face/Neck spasms	4
Ovulation-style abdominal pain, left side	4
Upper Abdominal Pain 	4
loss of sensation	4
tearfulness	4
R Leg Sciatica 	4
RLS restless feeling	4
joint pain (hands)	4
sickness (cold or infection)	4
Right Knee Pain 	4
MCAS rash	4
durchfall	4
rage attacks	4
BLDCLT	4
bauchweh	4
Down	4
Right Arm Pain 	4
neck cracks	4
adrenaline rushes	4
sinus pain 	4
Can't Sleep	4
Numbness and/or tingling feet	4
vaginosis	4
Painful breathing	4
Numbness and/or tingling leg	4
side effects 	4
expressive aphasia	4
urge to pee	4
Large Joint Pain	4
Eyelid Twitching	4
keratosis pillaris	4
sleepiness after noon	4
right knee hyperextend	4
skin darkening	4
Stiffness in feet	4
ulceration	4
Left Arm Pain 	4
back rash	4
Unability to think	4
Fatigue  	4
Urethra discomfort	4
Laboured breathing 	4
Flare (Full Day)	4
Right side flushing	4
Goiter	4
Sharp head pains	4
Knee Dislocation	4
müdigkeit	4
Small Joint Pain	4
Hand Pain  	4
toes	4
Laryngitis intermittent due to reflux	4
morning joint stiffness	4
frequent bm	4
Chest/Oesaphageal Spasm Pain	4
impaired executive function	4
lhermittes	4
Tearing Pain	4
Vibrating	4
Itchy    	4
Left Elbow Pain 	4
Numbing in hands or feet	4
durchfall mit blut	4
upper gastric pain	4
Shoulder pain 	4
Nail pitting	4
joint aches	4
deaf in right ear	4
foggy thinking/memory	4
color of urine	4
leg muscle spasm	4
Ovulation-style abdominal pain, right side	4
Left Hip Pain 	4
Tourette's	4
ocd spike	4
side spasms	4
Left Wrist/Hand Pain	4
ruminating	4
whiplash	4
Numness and/or tingling face	4
Pharyngitis	4
Fatigue flare	4
Breast sores	4
retinitis	4
Cracks in corner of mouth	4
not happy	4
head	4
Background level pain	4
Calf muscle stiffness	4
irregular bowel movement	4
Vaginal discomfort	4
restless arms and legs due to insomnia	4
good day	4
Sciatic nerve pain	4
back dermititis	4
Flushing feeling 	4
chest spasms	4
right ovary pain	4
allergies 	4
i dont feel good	4
Discomfort after eating	4
tingling in finger	4
Stiffness All Day	4
Pink eye	4
left knee hyperextend	4
pattern sensitivity	4
spots on back of neck	4
Jaw ache	4
unable to do daily activities	4
dry sinus	4
Shakey on stairs 	4
lumps	4
arthritis 	4
The need to nap	4
coldsores	4
swallowing / clearing throat	4
systemic inflammation 	4
Nervous Fidgeting	4
easy bleeding	4
Foot pain, bilateral	4
Manic Episodes	4
swollen lympnode 	4
Irritabili	4
Trouble remembering	4
tiredness 	4
swollen ankles	4
Period Day 1	3
Frontal Headache	3
shoulder/neck pain	3
Rigors	3
nasal production	3
spasms legs	3
good social skills	3
poor communication	3
weak muscles	3
thumbs 	3
indesicive	3
Radiculopathy	3
Perioral Dermatitis	3
draining	3
Red Patches on Skin	3
Flare (Part of Day)	3
ankle instability	3
locked joints	3
Difficulty Standing Up	3
hard to raise arm	3
stomach pain stabs	3
breakouts	3
Performance anxiety	3
right underarm discomfort	3
Choking feeling	3
neasua	3
unexplained crying	3
SpO²	3
lower throat agitatiin	3
worrying about everything	3
good sleep	3
bloatedness	3
stresses/overwhelmed	3
paranoia 	3
throat irritation/cob web	3
emotional stress	3
Stearrhea	3
Fluttering in ear	3
Mouth ulcers/fissures	3
Chest discomfort	3
Sucidal Thoughts	3
Pelvis pain	3
finger cramps 	3
uncontrolable urination	3
Syndrome Premenstruel	3
Hematuria	3
postural hypertension	3
aches in arms	3
Can't Remember Words/Names	3
Allergic Reaction (Moderate)	3
shoulder/trap pain	3
Mid Day Fatigue	3
optic neuritis	3
heavy chest	3
joonts rt side of body feel swollen	3
right side nose 	3
Jolt right side	3
pain and/or pressure in neck/jaw/ears/head	3
starting a wave 	3
sudden onset red rash overnight	3
blisters on hands and feet	3
uterine cramp	3
bellyache	3
Right Leg Sensitivity Patches	3
night pains	3
inflammation of ribcage	3
bronchospasm	3
Numbness/tingling face 	3
POTS-low blood pressure heart rate drop	3
haemorrhoids 	3
Weird elbow feeling	3
Enlarged heart	3
Extreme Daytime Sleepiness (EDS)	3
anxious 	3
elevated breathing on exertion	3
Blacking Vision	3
floaters in vision 	3
intrusive images	3
phantosmia	3
flashback	3
Sick Easily	3
chronic pain level	3
erythema	3
aggression	3
matches burning skin pain with pins and needles	3
index finger pain 	3
Peeling burning lips	3
Life force being drained 	3
burning feeling in low back	3
Pain Shoulder	3
Obsessing	3
vasodilation	3
Temperature Regulation Problems	3
Nueropathy	3
neurological pain	3
abnormal bowel mov	3
Bitter taste in mouth	3
right jaw pain 	3
Hematochezia	3
hip and thigh pain	3
Numbness or tingling 	3
ischias	3
inflammation everywhere	3
Period Day 2	3
electrical shorts in head	3
Aural pressure	3
weaknes	3
feeling virus-y 	3
cant walk	3
High Blood Pressure 	3
creativity	3
Joint Pain (SI)	3
big tremors	3
shoulder pressure pain	3
self harm thoughts	3
side front neck thick/tight	3
Polyphagia	3
cystitis	3
stomach bloat	3
erkältung usw	3
multiple conditions flaring	3
dry elbows, ankles, toes	3
lead vest	3
bilirubin elevated	3
below jaw nec	3
split episode	3
zu fester stuhl	3
SVT	3
red sore skin	3
Back of head/ upper neck pain	3
circulation problems	3
pain in arms	3
odor	3
muscles cramps	3
periodic limb movement	3
always thristy 	3
Pilz	3
exercise fatigue	3
Right Elbow Dislocation	3
dark discharge	3
gelenk-/muskelschmerzen	3
right ear 	3
Jelly legs	3
right hand middle finger bump	3
chest dermatitis	3
trapped wind	3
General body pain	3
Aphten	3
Sleep disturbances	3
right tooth gum pain 	3
skin and scalp	3
white stuff in urine	3
malaise vagal 	3
intermittently hot and cold	3
shoulder blade spasms	3
cotton mouth	3
ear pressure or pain	3
Sharp pain in Left eye	3
Rhagaden	3
micro fever	3
foot swelling and pain	3
hautprobleme	3
severely limited mobility	3
On edge	3
Lower Neck Pain	3
cfs	3
Seasonal Allergies	3
SIBO	3
bloating & gas	3
crying or weeping	3
burning sole	3
cghing mucis 	3
joint swelling 	3
lack of sex drive	3
chronic shoulder pain	3
bulky bm	3
sharp rectal pain	3
morning headache	3
Total body ache	3
face tingling	3
depression anxiety 	3
Taste sensitivity	3
stiff legs	3
Redness	3
thermal regulation	3
Tactile sensitivity 	3
Chin Acne	3
Speech Apraxia	3
Finger tingling	3
headahce	3
calf pain - cuff	3
hip joint pain	3
Ankle dislocation 	3
Pressure	3
bottom	3
neck/	3
hyperglycimia	3
kopfschmerzen	3
flushed	3
Sleep-restless/wakefullness	3
upset	3
Pain in abdomen (left side)	3
Hope	3
Drainage	3
Left hand joint pain	3
Left Bicep Pain	3
toes tingling	3
irritated gums	3
IBS symptoms	3
esophageal spasms 	3
Night Time Reflux	3
tigling face	3
pain in legs 	3
Mouth swelling 	3
left leg	3
shoulder/arm pain	3
inability to swallow	3
vision white out	3
Stabbing	3
Sleeping too much 	3
legs hurting	3
Right side drooping	3
augenentzündungen	3
Hand and feet circulation	3
Painful urination 	3
burning rt side of body, 	3
menstrual spotting	3
Rapid Pulse	3
calf pain - muscle body	3
hyperstimulation	3
joints popping	3
trouble ur	3
tingling in hands 	3
sjoegrens syndrome	3
swollen back of head	3
Lightness in chest	3
Body Focused Repetitive Behaviors	3
EXHAUSTION/MILAISE	3
cellulitis 	3
Pain in hands	3
blurry sight	3
halsschmerz	3
hand fatigue	3
numbness 	3
neck tremor	3
ring finger pain	3
Sunus draining	3
left upper quadrant abdominal pain	3
Passing out 	3
inner pain	3
sinus backdrip	3
o2 below 95	3
Sore Throat     	3
nervenschmerz	3
Uper Back Pain	3
heavy limbs	3
gnawing belly with pain	3
Hyperextension	3
D Life / Bloodflow PM	3
upper back/shoulder blade-thoracic spine pain	3
limb jerks	3
appendix pain	3
muscle spasms 	3
Neck Stiffness    	3
Loss Of Breath	3
Breast discharge	3
hang over	3
Urticaria 	3
Elbow dislocation 	3
stiff arms	3
Pain with Urination	3
Polyuria	3
Dry itchy stinging skin	3
stomach bloating	3
Heart burn/GERD	3
gum buzzing/roof	3
elevated heart rate on exertion	3
Loss Of Leg Sensation	3
stuck food	3
stomach swelling	3
arthritic joints	3
Day time reflux	3
Late bedtime	3
Allergic Reaction (Severe) 	3
thoughts of self harm	3
Low Body Temp	3
asthmatic	3
steatorrhea	3
Shaky vision	3
Quick to frustration	3
hip joint 	3
thyroid soreness	3
dragging feet	3
burning hand	3
Swollen toes	3
injures	3
not feeling good enough 	3
Disordered eating	3
Throat pain when swallowing	3
Disasociating	3
thigh pain left	3
Anal soreness	3
Left Elbow Dislocation 	3
right eye wander upon waking	3
right gum pain swelling 	3
electrial zaps	3
feeling constipated, gassy, or trouble going	3
bowel endo	3
swelling near ribs	3
crawling skin	3
perserverance	3
Bloody bowel movements 	3
generalized anxiety	3
no sex drive	3
chest infection	3
bad concintration 	3
moodiness/mental stuff	3
butt crease pain	3
chest/rib	3
knee right	3
Left Hip Dislocation 	3
Heavy period	3
Over thinking	3
Tilidin	3
Tingling in left arm	3
Joint Issues	3
Self-isolation	3
nose sore	3
Pain from Sun	3
Left side headache	3
Allergic Reaction (Mild)	3
anxiety attacks	3
Blood sugars	3
knuckle edema	3
schlaflosigkeit	3
mentally & physically taxing	3
Period Day 3	3
social disharmony or stress	3
skin discoloration	3
left arm	3
Swollen knee	3
weak bladder	3
silent reflux	3
spaced	3
Post-Exertional Neuro-Immune Exaustion	3
mixed episode	3
nose ulcers	3
Proprioception Symptoms	3
sputum	3
Endometriosis pain	3
After work Fatigue	3
Fast Heart w/blacking vision	3
inflamed neck	3
muscle pain chest	3
Misophonia  	3
Pins & Needles	3
persistent low mood	3
heavy arms and legs	3
Yellowing Eyes	3
wrist dislocation 	3
distention	3
left hand	3
adrenal sleep issues	3
joints ache	3
Pain (hips, knees, ankles, feet)	3
skipped meal	3
pleurisy 	3
manic episode	3
hand and forearm pain	3
Upright impaired	3
Forehead Pain	3
Allergic Reaction (Epi-Pen Needed)	3
cracked nipples	3
Disabling Nausea	3
Loss of muscle control 	3
Low Grip	3
eyes burning	3
Photosensitivity 	3
spasms left rear ribcage	3
Hand and Wrist Pain 	3
burning palm	3
Forehead Acne	3
Central Nervous System Impairements(respiration & swallowing)	3
locking fingers	3
Loss of concentration	3
whooshing sound	3
Post-travel fatigue and pain recovery mode	3
internal uneasiness	3
woozy yuky 	3
sweats 	3
random leg pain	2
Tingling - Head	2
left body pain	2
Dissociating	2
Jaw/neck cramp 	2
sholder pain	2
jerky movements	2
Overwhelm	2
Headache left side	2
fearfulness	2
inflammatory bowel syndrome (IBS)	2
sleeping problems	2
reflex	2
nose bleeds	2
Burning / Sore Lips 	2
high back pain	2
DID	2
Numbness of hands or feet	2
tetany	2
tingling, buzzing, vibrating	2
lack of period 	2
trichomoniasis	2
redness on forearms	2
vagueness 	2
nasal ulcers	2
smelly fart	2
Avoidant behaviours	2
hiatel hernia pain	2
arm tremors 	2
throat ulcers	2
right hip dislocation	2
Weeping Eyes	2
ill temper	2
pain with full bladder	2
* Short Breath *	2
pain with bowel movement 	2
Vaginismus	2
Trouble Focusing Eyes 	2
open skin lesions	2
constriction	2
Left Knee extending	2
Head - Back	2
cold and flu like symptoms	2
head twitch	2
Rash Under Eye	2
trouble emptying bladder	2
dry retching 	2
rashes	2
energy crash	2
tongue swelling	2
inability to eat 	2
inner ear pain	2
wave lifting 	2
regret	2
Bowel pain & problems 	2
Burning fingers/toes	2
drinking thoughts	2
Tongue twisting	2
pain random spots	2
poor wounds healing 	2
shaking/vibrating muscles	2
sulfur burps	2
nose ulcer	2
Nerve Twitch	2
dispair	2
Tremblements dans toit le corps 	2
stuffed up nose	2
stones	2
dragging right leg	2
wrist and hand pain	2
involuntary rapid eye movement	2
Trouble Waking Up in the Morning	2
forehead headache	2
myoclonic seizure	2
weird wrist pain	2
sparkler burns	2
petulance	2
mini migraine (mild-moderate)	2
Effortful movement	2
Elevated heart rate	2
Foot pain left	2
Fatigues	2
Abdominal noise	2
Eyes Pressure & Dry, Vision change	2
Anxiety ticks	2
knee cartlidge imflammation	2
the cold	2
short of reath 	2
herniated discs	2
Swollen eye lids	2
Neck Instability	2
Afternoon fatigue	2
Low tolerance	2
muscle aches upper body	2
left wrist stiffness	2
Bed 	2
numbness hand	2
R knee pain	2
seeing new bruises	2
Can't move legs	2
pain triggered tremor	2
gritty mouth	2
anaphalaxisis	2
inflammation whole body	2
excessive daydreaming	2
hyperalgesia	2
knee collapse	2
Womb pain	2
Bone Spurs	2
long sleep didnt help	2
severe upper abdominal pain	2
neck spasm	2
Blood in bowel movement	2
Discolored Urine	2
Brian Fog	2
night swe	2
left thumb tingling pain	2
Syncope (Warning Sensation)	2
Inability to get out of bed	2
Joint dislocation	2
Upper right abdominal pain	2
Vaginal cysts	2
Pain At Surgery Site	2
ear cartilage pain	2
slipped disk	2
tingling or numbness in mouth	2
Throat swelling	2
Internal pain	2
difficulty moving	2
Soreness in chest	2
lung reactivity	2
Waking Fatigue	2
ear cartlidge imflammation	2
urine leakage	2
dermatillomania	2
hip pain (both)	2
body acne	2
acute asthma attacks	2
Black outs	2
straining to poop	2
lathargic	2
swollen salivary glands	2
Burning ankles	2
Cords swollen	2
night terrors	2
Sinus pain & congestion 	2
sitting intolerance	2
rib cage pain	2
pain in face	2
Lightheadedness  	2
fingers/knuckles pain	2
ganglions post exertion	2
Eyes have trouble focusing	2
eyes crossing 	2
sad/lonely/hopeless	2
Dysphagia 	2
Sleep drunkenness 	2
tight skin	2
vestibular migraine	2
adrenal dumping 	2
Coat hangar pain	2
Teeth Grinding	2
Chills right leg 	2
all over body pain	2
migraine headache	2
chronic muscle spasams	2
jealous	2
Sperm Color	2
Absent minded	2
Pencil stools	2
lower  back pain	2
anxiety dreams	2
Gastric Ulcers	2
High BP	2
complex regional pain	2
quantity of spasms	2
Trouble thinking straight	2
high temperature	2
fluid retention	2
hypersensitivity - smell	2
gas and bloating	2
trouble balancing walking	2
